"region","submission","activity","path","type","pollutant","fuel","product","species","unit","scenario","confidential","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"DE","DE_NEXT","TRACTION_RAIL_HARDCOAL_COKE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_HARDCOAL_COKE","EF","CO2","HARDCOAL_COKE",,,"kg","REF","FALSE",108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.26680,108130.27000,108264.08000,108123.15000,107529.65000,108316.51000
"DE","DE_NEXT","TRACTION_RAIL_HARDCOAL_COKE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_HARDCOAL_COKE","EF","CO","HARDCOAL_COKE",,,"kg","REF","FALSE",1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000,1000.00000
"DE","DE_NEXT","TRACTION_RAIL_HARDCOAL_COKE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_HARDCOAL_COKE","EF","N2O","HARDCOAL_COKE",,,"kg","REF","FALSE",1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000,1.50000
"DE","DE_NEXT","TRACTION_RAIL_HARDCOAL_COKE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_HARDCOAL_COKE","EF","CH4","HARDCOAL_COKE",,,"kg","REF","FALSE",2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
"DE","DE_NEXT","TRACTION_RAIL_HARDCOAL_COKE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_HARDCOAL_COKE","EF","SO2","HARDCOAL_COKE",,,"kg","REF","FALSE",500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000,500.00000
"DE","DE_NEXT","TRACTION_RAIL_HARDCOAL_COKE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_HARDCOAL_COKE","EF","TSP","HARDCOAL_COKE",,,"kg","REF","FALSE",15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000
"DE","DE_NEXT","TRACTION_RAIL_HARDCOAL_COKE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_HARDCOAL_COKE","EF","NOx","HARDCOAL_COKE",,,"kg","REF","FALSE",120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000,120.00000
"DE","DE_NEXT","TRACTION_RAIL_LIGNITE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_LIGNITE","EF","NH3","LIGNITE",,,"kg","REF","FALSE",4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
"DE","DE_NEXT","TRACTION_RAIL_LIGNITE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_LIGNITE","EF","NMVOC","LIGNITE",,,"kg","REF","FALSE",15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000,15.00000
"DE","DE_NEXT","TRACTION_RAIL_LIGNITE","SECTORAL_APPROACH,1A,1A3,1A3c,TRACTION_RAIL,TRACTION_RAIL_LIGNITE","EF","CO2","LIGNITE",,,"kg","REF","FALSE",,,,,,106028.22220,108585.84610,111208.75560,111105.66990,110758.80500,109776.89970,108495.15010,108875.11980,109102.44910,109234.26580,108221.31680,107319.12410,107361.65640,106469.10240,106059.82360,106328.28220,106040.78760,104979.57510,105136.26520,103789.46720,103953.76730,105798.35000,106244.73000,106367.13000,106477.66000,105952.89000
